,DATE,REGION,NEW_CASES,CUMULATIVE_CASES,NEW_RECOVERED,CUMULATIVE_RECOVERED,NEW_DEATHS,CUMULATIVE_DEATHS,ACTIVE_CASES
1647,2020-09-27,OostVlaanderen,41,11384,28,9725,0,0,1659
1648,2020-09-28,OostVlaanderen,236,11620,173,9898,0,0,1722
1649,2020-09-29,OostVlaanderen,158,11778,127,10025,0,0,1753
1650,2020-09-30,OostVlaanderen,277,12055,167,10192,0,0,1863
1651,2020-10-01,OostVlaanderen,214,12269,109,10301,0,0,1968
1652,2020-10-02,OostVlaanderen,186,12455,157,10458,0,0,1997
1653,2020-10-03,OostVlaanderen,105,12560,69,10527,0,0,2033
1654,2020-10-04,OostVlaanderen,55,12615,42,10569,0,0,2046
1655,2020-10-05,OostVlaanderen,397,13012,162,10731,0,0,2281
1656,2020-10-06,OostVlaanderen,347,13359,153,10884,0,0,2475
1657,2020-10-07,OostVlaanderen,423,13782,138,11022,0,0,2760
1658,2020-10-08,OostVlaanderen,501,14283,145,11167,0,0,3116
1659,2020-10-09,OostVlaanderen,462,14745,117,11284,0,0,3461
1660,2020-10-10,OostVlaanderen,212,14957,59,11343,0,0,3614
1661,2020-10-11,OostVlaanderen,139,15096,41,11384,0,0,3712
1662,2020-10-12,OostVlaanderen,773,15869,236,11620,0,0,4249
1663,2020-10-13,OostVlaanderen,727,16596,158,11778,0,0,4818
1664,2020-10-14,OostVlaanderen,752,17348,277,12055,0,0,5293
1665,2020-10-15,OostVlaanderen,824,18172,214,12269,0,0,5903
1666,2020-10-16,OostVlaanderen,994,19166,186,12455,0,0,6711
1667,2020-10-17,OostVlaanderen,441,19607,105,12560,0,0,7047
1668,2020-10-18,OostVlaanderen,369,19976,55,12615,0,0,7361
1669,2020-10-19,OostVlaanderen,1630,21606,397,13012,0,0,8594
1670,2020-10-20,OostVlaanderen,1490,23096,347,13359,0,0,9737
1671,2020-10-21,OostVlaanderen,1646,24742,423,13782,0,0,10960
1672,2020-10-22,OostVlaanderen,1580,26322,501,14283,0,0,12039
1673,2020-10-23,OostVlaanderen,1706,28028,462,14745,0,0,13283
1674,2020-10-24,OostVlaanderen,930,28958,212,14957,0,0,14001
1675,2020-10-25,OostVlaanderen,489,29447,139,15096,0,0,14351
1676,2020-10-26,OostVlaanderen,2375,31822,773,15869,0,0,15953
1677,2020-10-27,OostVlaanderen,1848,33670,727,16596,0,0,17074
1678,2020-10-28,OostVlaanderen,1580,35250,752,17348,0,0,17902
1679,2020-10-29,OostVlaanderen,1516,36766,824,18172,0,0,18594
1680,2020-10-30,OostVlaanderen,1307,38073,994,19166,0,0,18907
1681,2020-10-31,OostVlaanderen,494,38567,441,19607,0,0,18960
1682,2020-11-01,OostVlaanderen,319,38886,369,19976,0,0,18910
1683,2020-11-02,OostVlaanderen,1567,40453,1630,21606,0,0,18847
1684,2020-11-03,OostVlaanderen,998,41451,1490,23096,0,0,18355
1685,2020-11-04,OostVlaanderen,1043,42494,1646,24742,0,0,17752
1686,2020-11-05,OostVlaanderen,710,43204,1580,26322,0,0,16882
1687,2020-11-06,OostVlaanderen,760,43964,1706,28028,0,0,15936
1688,2020-11-07,OostVlaanderen,320,44284,930,28958,0,0,15326
1689,2020-11-08,OostVlaanderen,184,44468,489,29447,0,0,15021
1690,2020-11-09,OostVlaanderen,1040,45508,2375,31822,0,0,13686
1691,2020-11-10,OostVlaanderen,893,46401,1848,33670,0,0,12731
1692,2020-11-11,OostVlaanderen,282,46683,1580,35250,0,0,11433
1693,2020-11-12,OostVlaanderen,776,47459,1516,36766,0,0,10693
1694,2020-11-13,OostVlaanderen,825,48284,1307,38073,0,0,10211
1695,2020-11-14,OostVlaanderen,295,48579,494,38567,0,0,10012
1696,2020-11-15,OostVlaanderen,122,48701,319,38886,0,0,9815
1697,2020-11-16,OostVlaanderen,767,49468,1567,40453,0,0,9015
1698,2020-11-17,OostVlaanderen,604,50072,998,41451,0,0,8621
1699,2020-11-18,OostVlaanderen,639,50711,1043,42494,0,0,8217
1700,2020-11-19,OostVlaanderen,360,51071,710,43204,0,0,7867
1701,2020-11-20,OostVlaanderen,390,51461,760,43964,0,0,7497
1702,2020-11-21,OostVlaanderen,189,51650,320,44284,0,0,7366
1703,2020-11-22,OostVlaanderen,125,51775,184,44468,0,0,7307
1704,2020-11-23,OostVlaanderen,500,52275,1040,45508,0,0,6767
1705,2020-11-24,OostVlaanderen,401,52676,893,46401,0,0,6275
1706,2020-11-25,OostVlaanderen,427,53103,282,46683,0,0,6420
1707,2020-11-26,OostVlaanderen,368,53471,776,47459,0,0,6012
1708,2020-11-27,OostVlaanderen,379,53850,825,48284,0,0,5566
1709,2020-11-28,OostVlaanderen,124,53974,295,48579,0,0,5395
1710,2020-11-29,OostVlaanderen,74,54048,122,48701,0,0,5347
1711,2020-11-30,OostVlaanderen,476,54524,767,49468,0,0,5056
1712,2020-12-01,OostVlaanderen,413,54937,604,50072,0,0,4865
1713,2020-12-02,OostVlaanderen,431,55368,639,50711,0,0,4657
1714,2020-12-03,OostVlaanderen,338,55706,360,51071,0,0,4635
1715,2020-12-04,OostVlaanderen,384,56090,390,51461,0,0,4629
1716,2020-12-05,OostVlaanderen,175,56265,189,51650,0,0,4615
1717,2020-12-06,OostVlaanderen,99,56364,125,51775,0,0,4589
1718,2020-12-07,OostVlaanderen,504,56868,500,52275,0,0,4593
1719,2020-12-08,OostVlaanderen,451,57319,401,52676,0,0,4643
1720,2020-12-09,OostVlaanderen,454,57773,427,53103,0,0,4670
1721,2020-12-10,OostVlaanderen,423,58196,368,53471,0,0,4725
1722,2020-12-11,OostVlaanderen,432,58628,379,53850,0,0,4778
1723,2020-12-12,OostVlaanderen,301,58929,124,53974,0,0,4955
1724,2020-12-13,OostVlaanderen,133,59062,74,54048,0,0,5014
1725,2020-12-14,OostVlaanderen,698,59760,476,54524,0,0,5236
1726,2020-12-15,OostVlaanderen,497,60257,413,54937,0,0,5320
1727,2020-12-16,OostVlaanderen,410,60667,431,55368,0,0,5299
1728,2020-12-17,OostVlaanderen,444,61111,338,55706,0,0,5405
1729,2020-12-18,OostVlaanderen,445,61556,384,56090,0,0,5466
1730,2020-12-19,OostVlaanderen,213,61769,175,56265,0,0,5504
1731,2020-12-20,OostVlaanderen,127,61896,99,56364,0,0,5532
1732,2020-12-21,OostVlaanderen,494,62390,504,56868,0,0,5522
1733,2020-12-22,OostVlaanderen,452,62842,451,57319,0,0,5523
1734,2020-12-23,OostVlaanderen,403,63245,454,57773,0,0,5472
1735,2020-12-24,OostVlaanderen,270,63515,423,58196,0,0,5319
1736,2020-12-25,OostVlaanderen,105,63620,432,58628,0,0,4992
1737,2020-12-26,OostVlaanderen,186,63806,301,58929,0,0,4877
1738,2020-12-27,OostVlaanderen,110,63916,133,59062,0,0,4854
1739,2020-12-28,OostVlaanderen,513,64429,698,59760,0,0,4669
1740,2020-12-29,OostVlaanderen,351,64780,497,60257,0,0,4523
1741,2020-12-30,OostVlaanderen,325,65105,410,60667,0,0,4438
1742,2020-12-31,OostVlaanderen,223,65328,444,61111,0,0,4217
1743,2021-01-01,OostVlaanderen,63,65391,445,61556,0,0,3835
1744,2021-01-02,OostVlaanderen,161,65552,213,61769,0,0,3783
1745,2021-01-03,OostVlaanderen,110,65662,127,61896,0,0,3766
1746,2021-01-04,OostVlaanderen,500,66162,494,62390,0,0,3772
1747,2021-01-05,OostVlaanderen,374,66536,452,62842,0,0,3694
1748,2021-01-06,OostVlaanderen,365,66901,403,63245,0,0,3656
1749,2021-01-07,OostVlaanderen,244,67145,270,63515,0,0,3630
1750,2021-01-08,OostVlaanderen,288,67433,105,63620,0,0,3813
1751,2021-01-09,OostVlaanderen,160,67593,186,63806,0,0,3787
1752,2021-01-10,OostVlaanderen,87,67680,110,63916,0,0,3764
1753,2021-01-11,OostVlaanderen,453,68133,513,64429,0,0,3704
1754,2021-01-12,OostVlaanderen,287,68420,351,64780,0,0,3640
1755,2021-01-13,OostVlaanderen,350,68770,325,65105,0,0,3665
1756,2021-01-14,OostVlaanderen,337,69107,223,65328,0,0,3779
1757,2021-01-15,OostVlaanderen,312,69419,63,65391,0,0,4028
1758,2021-01-16,OostVlaanderen,153,69572,161,65552,0,0,4020
1759,2021-01-17,OostVlaanderen,94,69666,110,65662,0,0,4004
1760,2021-01-18,OostVlaanderen,455,70121,500,66162,0,0,3959
1761,2021-01-19,OostVlaanderen,345,70466,374,66536,0,0,3930
1762,2021-01-20,OostVlaanderen,426,70892,365,66901,0,0,3991
1763,2021-01-21,OostVlaanderen,343,71235,244,67145,0,0,4090
1764,2021-01-22,OostVlaanderen,356,71591,288,67433,0,0,4158
1765,2021-01-23,OostVlaanderen,196,71787,160,67593,0,0,4194
1766,2021-01-24,OostVlaanderen,91,71878,87,67680,0,0,4198
1767,2021-01-25,OostVlaanderen,474,72352,453,68133,0,0,4219
1768,2021-01-26,OostVlaanderen,378,72730,287,68420,0,0,4310
1769,2021-01-27,OostVlaanderen,371,73101,350,68770,0,0,4331
1770,2021-01-28,OostVlaanderen,301,73402,337,69107,0,0,4295
1771,2021-01-29,OostVlaanderen,404,73806,312,69419,0,0,4387
1772,2021-01-30,OostVlaanderen,186,73992,153,69572,0,0,4420
1773,2021-01-31,OostVlaanderen,122,74114,94,69666,0,0,4448
1774,2021-02-01,OostVlaanderen,502,74616,455,70121,0,0,4495
1775,2021-02-02,OostVlaanderen,388,75004,345,70466,0,0,4538
1776,2021-02-03,OostVlaanderen,387,75391,426,70892,0,0,4499
1777,2021-02-04,OostVlaanderen,318,75709,343,71235,0,0,4474
1778,2021-02-05,OostVlaanderen,370,76079,356,71591,0,0,4488
1779,2021-02-06,OostVlaanderen,176,76255,196,71787,0,0,4468
1780,2021-02-07,OostVlaanderen,83,76338,91,71878,0,0,4460
1781,2021-02-08,OostVlaanderen,439,76777,474,72352,0,0,4425
1782,2021-02-09,OostVlaanderen,309,77086,378,72730,0,0,4356
1783,2021-02-10,OostVlaanderen,340,77426,371,73101,0,0,4325
1784,2021-02-11,OostVlaanderen,304,77730,301,73402,0,0,4328
1785,2021-02-12,OostVlaanderen,367,78097,404,73806,0,0,4291
1786,2021-02-13,OostVlaanderen,147,78244,186,73992,0,0,4252
1787,2021-02-14,OostVlaanderen,134,78378,122,74114,0,0,4264
1788,2021-02-15,OostVlaanderen,527,78905,502,74616,0,0,4289
1789,2021-02-16,OostVlaanderen,405,79310,388,75004,0,0,4306
1790,2021-02-17,OostVlaanderen,448,79758,387,75391,0,0,4367
1791,2021-02-18,OostVlaanderen,441,80199,318,75709,0,0,4490
1792,2021-02-19,OostVlaanderen,443,80642,370,76079,0,0,4563
1793,2021-02-20,OostVlaanderen,267,80909,176,76255,0,0,4654
1794,2021-02-21,OostVlaanderen,119,81028,83,76338,0,0,4690
1795,2021-02-22,OostVlaanderen,594,81622,439,76777,0,0,4845
1796,2021-02-23,OostVlaanderen,489,82111,309,77086,0,0,5025
1797,2021-02-24,OostVlaanderen,473,82584,340,77426,0,0,5158
1798,2021-02-25,OostVlaanderen,391,82975,304,77730,0,0,5245
1799,2021-02-26,OostVlaanderen,412,83387,367,78097,0,0,5290
1800,2021-02-27,OostVlaanderen,198,83585,147,78244,0,0,5341
1801,2021-02-28,OostVlaanderen,120,83705,134,78378,0,0,5327
1802,2021-03-01,OostVlaanderen,540,84245,527,78905,0,0,5340
1803,2021-03-02,OostVlaanderen,418,84663,405,79310,0,0,5353
1804,2021-03-03,OostVlaanderen,411,85074,448,79758,0,0,5316
1805,2021-03-04,OostVlaanderen,391,85465,441,80199,0,0,5266
1806,2021-03-05,OostVlaanderen,383,85848,443,80642,0,0,5206
1807,2021-03-06,OostVlaanderen,218,86066,267,80909,0,0,5157
1808,2021-03-07,OostVlaanderen,127,86193,119,81028,0,0,5165
1809,2021-03-08,OostVlaanderen,601,86794,594,81622,0,0,5172
1810,2021-03-09,OostVlaanderen,457,87251,489,82111,0,0,5140
1811,2021-03-10,OostVlaanderen,615,87866,473,82584,0,0,5282
1812,2021-03-11,OostVlaanderen,523,88389,391,82975,0,0,5414
1813,2021-03-12,OostVlaanderen,548,88937,412,83387,0,0,5550
1814,2021-03-13,OostVlaanderen,284,89221,198,83585,0,0,5636
1815,2021-03-14,OostVlaanderen,248,89469,120,83705,0,0,5764
1816,2021-03-15,OostVlaanderen,908,90377,540,84245,0,0,6132
1817,2021-03-16,OostVlaanderen,714,91091,418,84663,0,0,6428
1818,2021-03-17,OostVlaanderen,747,91838,411,85074,0,0,6764
1819,2021-03-18,OostVlaanderen,735,92573,391,85465,0,0,7108
1820,2021-03-19,OostVlaanderen,799,93372,383,85848,0,0,7524
1821,2021-03-20,OostVlaanderen,354,93726,218,86066,0,0,7660
1822,2021-03-21,OostVlaanderen,185,93911,127,86193,0,0,7718
1823,2021-03-22,OostVlaanderen,966,94877,601,86794,0,0,8083
1824,2021-03-23,OostVlaanderen,866,95743,457,87251,0,0,8492
1825,2021-03-24,OostVlaanderen,850,96593,615,87866,0,0,8727
1826,2021-03-25,OostVlaanderen,702,97295,523,88389,0,0,8906
1827,2021-03-26,OostVlaanderen,813,98108,548,88937,0,0,9171
1828,2021-03-27,OostVlaanderen,368,98476,284,89221,0,0,9255
1829,2021-03-28,OostVlaanderen,218,98694,248,89469,0,0,9225
1830,2021-03-29,OostVlaanderen,943,99637,908,90377,0,0,9260
1831,2021-03-30,OostVlaanderen,679,100316,714,91091,0,0,9225
1832,2021-03-31,OostVlaanderen,628,100944,747,91838,0,0,9106
1833,2021-04-01,OostVlaanderen,660,101604,735,92573,0,0,9031
1834,2021-04-02,OostVlaanderen,669,102273,799,93372,0,0,8901
1835,2021-04-03,OostVlaanderen,320,102593,354,93726,0,0,8867
1836,2021-04-04,OostVlaanderen,197,102790,185,93911,0,0,8879
1837,2021-04-05,OostVlaanderen,235,103025,966,94877,0,0,8148
1838,2021-04-06,OostVlaanderen,758,103783,866,95743,0,0,8040
1839,2021-04-07,OostVlaanderen,575,104358,850,96593,0,0,7765
1840,2021-04-08,OostVlaanderen,635,104993,702,97295,0,0,7698
1841,2021-04-09,OostVlaanderen,632,105625,813,98108,0,0,7517
1842,2021-04-10,OostVlaanderen,359,105984,368,98476,0,0,7508
1843,2021-04-11,OostVlaanderen,169,106153,218,98694,0,0,7459
1844,2021-04-12,OostVlaanderen,691,106844,943,99637,0,0,7207
1845,2021-04-13,OostVlaanderen,534,107378,679,100316,0,0,7062
1846,2021-04-14,OostVlaanderen,498,107876,628,100944,0,0,6932
1847,2021-04-15,OostVlaanderen,496,108372,660,101604,0,0,6768
1848,2021-04-16,OostVlaanderen,522,108894,669,102273,0,0,6621
1849,2021-04-17,OostVlaanderen,231,109125,320,102593,0,0,6532
1850,2021-04-18,OostVlaanderen,132,109257,197,102790,0,0,6467
1851,2021-04-19,OostVlaanderen,815,110072,235,103025,0,0,7047
1852,2021-04-20,OostVlaanderen,543,110615,758,103783,0,0,6832
1853,2021-04-21,OostVlaanderen,471,111086,575,104358,0,0,6728
1854,2021-04-22,OostVlaanderen,435,111521,635,104993,0,0,6528
1855,2021-04-23,OostVlaanderen,421,111942,632,105625,0,0,6317
1856,2021-04-24,OostVlaanderen,200,112142,359,105984,0,0,6158
1857,2021-04-25,OostVlaanderen,128,112270,169,106153,0,0,6117
1858,2021-04-26,OostVlaanderen,598,112868,691,106844,0,0,6024
1859,2021-04-27,OostVlaanderen,431,113299,534,107378,0,0,5921
1860,2021-04-28,OostVlaanderen,361,113660,498,107876,0,0,5784
1861,2021-04-29,OostVlaanderen,398,114058,496,108372,0,0,5686
1862,2021-04-30,OostVlaanderen,434,114492,522,108894,0,0,5598
1863,2021-05-01,OostVlaanderen,154,114646,231,109125,0,0,5521
1864,2021-05-02,OostVlaanderen,141,114787,132,109257,0,0,5530
1865,2021-05-03,OostVlaanderen,569,115356,815,110072,0,0,5284
1866,2021-05-04,OostVlaanderen,431,115787,543,110615,0,0,5172
1867,2021-05-05,OostVlaanderen,426,116213,471,111086,0,0,5127
1868,2021-05-06,OostVlaanderen,392,116605,435,111521,0,0,5084
1869,2021-05-07,OostVlaanderen,389,116994,421,111942,0,0,5052
1870,2021-05-08,OostVlaanderen,151,117145,200,112142,0,0,5003
1871,2021-05-09,OostVlaanderen,79,117224,128,112270,0,0,4954
1872,2021-05-10,OostVlaanderen,403,117627,598,112868,0,0,4759
1873,2021-05-11,OostVlaanderen,364,117991,431,113299,0,0,4692
1874,2021-05-12,OostVlaanderen,307,118298,361,113660,0,0,4638
1875,2021-05-13,OostVlaanderen,74,118372,398,114058,0,0,4314
1876,2021-05-14,OostVlaanderen,344,118716,434,114492,0,0,4224
1877,2021-05-15,OostVlaanderen,128,118844,154,114646,0,0,4198
1878,2021-05-16,OostVlaanderen,70,118914,141,114787,0,0,4127
1879,2021-05-17,OostVlaanderen,416,119330,569,115356,0,0,3974
1880,2021-05-18,OostVlaanderen,335,119665,431,115787,0,0,3878
1881,2021-05-19,OostVlaanderen,303,119968,426,116213,0,0,3755
1882,2021-05-20,OostVlaanderen,244,120212,392,116605,0,0,3607
1883,2021-05-21,OostVlaanderen,231,120443,389,116994,0,0,3449
1884,2021-05-22,OostVlaanderen,119,120562,151,117145,0,0,3417
1885,2021-05-23,OostVlaanderen,86,120648,79,117224,0,0,3424
1886,2021-05-24,OostVlaanderen,109,120757,403,117627,0,0,3130
1887,2021-05-25,OostVlaanderen,302,121059,364,117991,0,0,3068
1888,2021-05-26,OostVlaanderen,247,121306,307,118298,0,0,3008
1889,2021-05-27,OostVlaanderen,229,121535,74,118372,0,0,3163
1890,2021-05-28,OostVlaanderen,211,121746,344,118716,0,0,3030
1891,2021-05-29,OostVlaanderen,113,121859,128,118844,0,0,3015
1892,2021-05-30,OostVlaanderen,57,121916,70,118914,0,0,3002
1893,2021-05-31,OostVlaanderen,193,122109,416,119330,0,0,2779
1894,2021-06-01,OostVlaanderen,172,122281,335,119665,0,0,2616
1895,2021-06-02,OostVlaanderen,169,122450,303,119968,0,0,2482
1896,2021-06-03,OostVlaanderen,111,122561,244,120212,0,0,2349
1897,2021-06-04,OostVlaanderen,125,122686,231,120443,0,0,2243
1898,2021-06-05,OostVlaanderen,62,122748,119,120562,0,0,2186
1899,2021-06-06,OostVlaanderen,22,122770,86,120648,0,0,2122
1900,2021-06-07,OostVlaanderen,133,122903,109,120757,0,0,2146
1901,2021-06-08,OostVlaanderen,117,123020,302,121059,0,0,1961
1902,2021-06-09,OostVlaanderen,78,123098,247,121306,0,0,1792
1903,2021-06-10,OostVlaanderen,88,123186,229,121535,0,0,1651
1904,2021-06-11,OostVlaanderen,90,123276,211,121746,0,0,1530
1905,2021-06-12,OostVlaanderen,33,123309,113,121859,0,0,1450
1906,2021-06-13,OostVlaanderen,17,123326,57,121916,0,0,1410
1907,2021-06-14,OostVlaanderen,94,123420,193,122109,0,0,1311
1908,2021-06-15,OostVlaanderen,66,123486,172,122281,0,0,1205
1909,2021-06-16,OostVlaanderen,39,123525,169,122450,0,0,1075
1910,2021-06-17,OostVlaanderen,46,123571,111,122561,0,0,1010
1911,2021-06-18,OostVlaanderen,44,123615,125,122686,0,0,929
1912,2021-06-19,OostVlaanderen,27,123642,62,122748,0,0,894
1913,2021-06-20,OostVlaanderen,11,123653,22,122770,0,0,883
1914,2021-06-21,OostVlaanderen,0,123653,0,122770,0,0,883
1915,2021-06-22,OostVlaanderen,0,123653,0,122770,0,0,883
1916,2020-03-01,Namur,0,0,0,0,0,0,0
1917,2020-03-02,Namur,0,0,0,0,0,0,0
1918,2020-03-03,Namur,1,1,0,0,0,0,1
1919,2020-03-04,Namur,1,2,0,0,0,0,2
1920,2020-03-05,Namur,1,3,0,0,0,0,3
1921,2020-03-06,Namur,5,8,0,0,0,0,8
1922,2020-03-07,Namur,0,8,0,0,0,0,8
1923,2020-03-08,Namur,2,10,0,0,0,0,10
1924,2020-03-09,Namur,3,13,0,0,0,0,13
1925,2020-03-10,Namur,0,13,0,0,0,0,13
1926,2020-03-11,Namur,5,18,0,0,0,0,18
1927,2020-03-12,Namur,2,20,0,0,0,0,20
1928,2020-03-13,Namur,7,27,0,0,0,0,27
1929,2020-03-14,Namur,4,31,0,0,0,0,31
1930,2020-03-15,Namur,1,32,0,0,0,0,32
1931,2020-03-16,Namur,0,32,0,0,0,0,32
1932,2020-03-17,Namur,9,41,1,1,0,0,40
1933,2020-03-18,Namur,21,62,1,2,0,0,60
1934,2020-03-19,Namur,21,83,1,3,0,0,80
1935,2020-03-20,Namur,15,98,5,8,0,0,90
1936,2020-03-21,Namur,9,107,0,8,0,0,99
1937,2020-03-22,Namur,16,123,2,10,0,0,113
1938,2020-03-23,Namur,32,155,3,13,0,0,142
1939,2020-03-24,Namur,29,184,0,13,0,0,171
1940,2020-03-25,Namur,38,222,5,18,0,0,204
1941,2020-03-26,Namur,33,255,2,20,0,0,235
1942,2020-03-27,Namur,46,301,7,27,0,0,274
1943,2020-03-28,Namur,31,332,4,31,0,0,301
1944,2020-03-29,Namur,23,355,1,32,0,0,323
1945,2020-03-30,Namur,48,403,0,32,0,0,371
1946,2020-03-31,Namur,49,452,9,41,0,0,411
1947,2020-04-01,Namur,58,510,21,62,0,0,448
1948,2020-04-02,Namur,77,587,21,83,0,0,504
1949,2020-04-03,Namur,68,655,15,98,0,0,557
1950,2020-04-04,Namur,38,693,9,107,0,0,586
1951,2020-04-05,Namur,37,730,16,123,0,0,607
1952,2020-04-06,Namur,76,806,32,155,0,0,651
1953,2020-04-07,Namur,77,883,29,184,0,0,699
1954,2020-04-08,Namur,70,953,38,222,0,0,731
1955,2020-04-09,Namur,55,1008,33,255,0,0,753
1956,2020-04-10,Namur,48,1056,46,301,0,0,755
1957,2020-04-11,Namur,41,1097,31,332,0,0,765
1958,2020-04-12,Namur,24,1121,23,355,0,0,766
1959,2020-04-13,Namur,19,1140,48,403,0,0,737
1960,2020-04-14,Namur,60,1200,49,452,0,0,748
1961,2020-04-15,Namur,120,1320,58,510,0,0,810
1962,2020-04-16,Namur,58,1378,77,587,0,0,791
1963,2020-04-17,Namur,43,1421,68,655,0,0,766
1964,2020-04-18,Namur,22,1443,38,693,0,0,750
1965,2020-04-19,Namur,59,1502,37,730,0,0,772
1966,2020-04-20,Namur,78,1580,76,806,0,0,774
1967,2020-04-21,Namur,53,1633,77,883,0,0,750
1968,2020-04-22,Namur,31,1664,70,953,0,0,711
1969,2020-04-23,Namur,26,1690,55,1008,0,0,682
1970,2020-04-24,Namur,61,1751,48,1056,0,0,695
1971,2020-04-25,Namur,42,1793,41,1097,0,0,696
1972,2020-04-26,Namur,11,1804,24,1121,0,0,683
1973,2020-04-27,Namur,45,1849,19,1140,0,0,709
1974,2020-04-28,Namur,30,1879,60,1200,0,0,679
1975,2020-04-29,Namur,35,1914,120,1320,0,0,594
1976,2020-04-30,Namur,21,1935,58,1378,0,0,557
1977,2020-05-01,Namur,8,1943,43,1421,0,0,522
1978,2020-05-02,Namur,13,1956,22,1443,0,0,513
1979,2020-05-03,Namur,14,1970,59,1502,0,0,468
1980,2020-05-04,Namur,36,2006,78,1580,0,0,426
1981,2020-05-05,Namur,35,2041,53,1633,0,0,408
1982,2020-05-06,Namur,21,2062,31,1664,0,0,398
1983,2020-05-07,Namur,32,2094,26,1690,0,0,404
1984,2020-05-08,Namur,33,2127,61,1751,0,0,376
1985,2020-05-09,Namur,11,2138,42,1793,0,0,345
1986,2020-05-10,Namur,3,2141,11,1804,0,0,337
1987,2020-05-11,Namur,27,2168,45,1849,0,0,319
1988,2020-05-12,Namur,18,2186,30,1879,0,0,307
1989,2020-05-13,Namur,20,2206,35,1914,0,0,292
1990,2020-05-14,Namur,11,2217,21,1935,0,0,282
1991,2020-05-15,Namur,9,2226,8,1943,0,0,283
1992,2020-05-16,Namur,6,2232,13,1956,0,0,276
1993,2020-05-17,Namur,1,2233,14,1970,0,0,263
1994,2020-05-18,Namur,10,2243,36,2006,0,0,237
1995,2020-05-19,Namur,7,2250,35,2041,0,0,209
1996,2020-05-20,Namur,16,2266,21,2062,0,0,204
1997,2020-05-21,Namur,2,2268,32,2094,0,0,174
1998,2020-05-22,Namur,5,2273,33,2127,0,0,146
1999,2020-05-23,Namur,1,2274,11,2138,0,0,136
2000,2020-05-24,Namur,4,2278,3,2141,0,0,137
2001,2020-05-25,Namur,11,2289,27,2168,0,0,121
2002,2020-05-26,Namur,2,2291,18,2186,0,0,105
2003,2020-05-27,Namur,5,2296,20,2206,0,0,90
2004,2020-05-28,Namur,1,2297,11,2217,0,0,80
2005,2020-05-29,Namur,13,2310,9,2226,0,0,84
2006,2020-05-30,Namur,2,2312,6,2232,0,0,80
2007,2020-05-31,Namur,4,2316,1,2233,0,0,83
2008,2020-06-01,Namur,1,2317,10,2243,0,0,74
2009,2020-06-02,Namur,6,2323,7,2250,0,0,73
2010,2020-06-03,Namur,2,2325,16,2266,0,0,59
2011,2020-06-04,Namur,7,2332,2,2268,0,0,64
2012,2020-06-05,Namur,6,2338,5,2273,0,0,65
2013,2020-06-06,Namur,0,2338,1,2274,0,0,64
2014,2020-06-07,Namur,0,2338,4,2278,0,0,60
2015,2020-06-08,Namur,3,2341,11,2289,0,0,52
2016,2020-06-09,Namur,5,2346,2,2291,0,0,55
2017,2020-06-10,Namur,3,2349,5,2296,0,0,53
2018,2020-06-11,Namur,1,2350,1,2297,0,0,53
2019,2020-06-12,Namur,1,2351,13,2310,0,0,41
2020,2020-06-13,Namur,2,2353,2,2312,0,0,41
2021,2020-06-14,Namur,0,2353,4,2316,0,0,37
2022,2020-06-15,Namur,3,2356,1,2317,0,0,39
2023,2020-06-16,Namur,1,2357,6,2323,0,0,34
2024,2020-06-17,Namur,2,2359,2,2325,0,0,34
2025,2020-06-18,Namur,2,2361,7,2332,0,0,29
2026,2020-06-19,Namur,2,2363,6,2338,0,0,25
2027,2020-06-20,Namur,2,2365,0,2338,0,0,27
2028,2020-06-21,Namur,0,2365,0,2338,0,0,27
2029,2020-06-22,Namur,2,2367,3,2341,0,0,26
2030,2020-06-23,Namur,3,2370,5,2346,0,0,24
2031,2020-06-24,Namur,2,2372,3,2349,0,0,23
2032,2020-06-25,Namur,1,2373,1,2350,0,0,23
2033,2020-06-26,Namur,1,2374,1,2351,0,0,23
2034,2020-06-27,Namur,1,2375,2,2353,0,0,22
2035,2020-06-28,Namur,0,2375,0,2353,0,0,22
2036,2020-06-29,Namur,3,2378,3,2356,0,0,22
2037,2020-06-30,Namur,4,2382,1,2357,0,0,25
2038,2020-07-01,Namur,0,2382,2,2359,0,0,23
2039,2020-07-02,Namur,1,2383,2,2361,0,0,22
2040,2020-07-03,Namur,2,2385,2,2363,0,0,22
2041,2020-07-04,Namur,1,2386,2,2365,0,0,21
2042,2020-07-05,Namur,0,2386,0,2365,0,0,21
2043,2020-07-06,Namur,1,2387,2,2367,0,0,20
2044,2020-07-07,Namur,2,2389,3,2370,0,0,19
2045,2020-07-08,Namur,0,2389,2,2372,0,0,17
2046,2020-07-09,Namur,0,2389,1,2373,0,0,16
2047,2020-07-10,Namur,0,2389,1,2374,0,0,15
2048,2020-07-11,Namur,4,2393,1,2375,0,0,18
2049,2020-07-12,Namur,0,2393,0,2375,0,0,18
2050,2020-07-13,Namur,1,2394,3,2378,0,0,16
2051,2020-07-14,Namur,2,2396,4,2382,0,0,14
2052,2020-07-15,Namur,5,2401,0,2382,0,0,19
2053,2020-07-16,Namur,5,2406,1,2383,0,0,23
2054,2020-07-17,Namur,4,2410,2,2385,0,0,25
2055,2020-07-18,Namur,5,2415,1,2386,0,0,29
2056,2020-07-19,Namur,0,2415,0,2386,0,0,29
2057,2020-07-20,Namur,9,2424,1,2387,0,0,37
2058,2020-07-21,Namur,2,2426,2,2389,0,0,37
